url,latitude,longitude,restaurant_id,address,pincode
https://www.zomato.com/bangalore/sreeraj-lassi-bar-wilson-garden-bangalore,12.94858546,77.59839959,18833984,"45/1-2-3-4,Sabharwal Complex,11th Cross,Wilson Garden,Bangalore,India",
https://www.zomato.com/bangalore/mccafe-by-mcdonalds-whitefield-bangalore,13.01302376,77.76110809,19143785,"84,Green Field Hub,Seegehalli Village,Bidarahalli Hobli,Whitefield,Bangalore,India",
https://www.zomato.com/bangalore/kenz-karam-frazer-town-bangalore,13.00006753,77.60872778,18885744,"11,1st Cross Road,Benson Town,Frazer Town,Bangalore,India",
https://www.zomato.com/bangalore/apsara-ice-creams-2-sarjapur-road-bangalore,12.89704504,77.71873489,19208052,"14/1,Shop 7,8,Ground Floor,Near HP Petrol Bunk,Kodathi Gate,Sarjapur Road,Bangalore,India",
https://www.zomato.com/bangalore/ooty-chocolates-whitefield,12.95581798,77.72617836,58514,"Siddapura Varthur,Main Road,Whitefield,Bangalore,India",
https://www.zomato.com/bangalore/ibaco-brigade-road-bangalore,12.96762514,77.60658436,53951,"121,Civil Station,Wood Street Junction,Brigade Road,Bangalore,0,India",
https://www.zomato.com/bangalore/bombay-kulfis-1-hsr,12.9104916,77.63254177,18391013,"158,5 Main Road,Sector 7,HSR,Bangalore,India",
https://www.zomato.com/bangalore/hotel-tanish-hsr,12.9198889,77.65212491,18577284,"94,28th Main,7th Cross Road,Sector 1,HSR,Bangalore,India",
https://www.zomato.com/bangalore/holige-mane-vijay-nagar,12.97242698,77.53778234,18503722,"540/B,8th Main,Near Traffic Police Station,Vijay Nagar,Bangalore,India",
https://www.zomato.com/bangalore/apsara-ice-creams-2-whitefield-bangalore,13.01235442,77.76264299,18816534,"84/B1,Sriram Arcade,Seegehalli,Kadugodi,Opposite Nitesh Flushing Meadows,Whitefield,Bangalore,India",
https://www.zomato.com/bangalore/juba-cafe-hennur-bangalore,13.05233063,77.64605138,18545199,"Narayanpura Cross,Hennur,Bangalore,India",
